order_id,session_id,campaign_id,channel,order_date,order_ts,order_value_usd,device,country
ORD-0009439,S00234118,C002,Google Ads,2024-11-19,2024-11-19 08:05:49,64.51,mobile,SG
ORD-0009440,S00234134,C002,Google Ads,2024-11-19,2024-11-19 07:26:23,132.34,mobile,MY
ORD-0009441,S00234201,C002,Google Ads,2024-11-19,2024-11-19 09:31:24,56.31,desktop,HK
ORD-0009442,S00234211,C002,Google Ads,2024-11-19,2024-11-19 20:41:40,75.54,mobile,HK
ORD-0009443,S00234229,C002,Google Ads,2024-11-19,2024-11-19 02:10:30,120.98,desktop,HK
ORD-0009444,S00234246,C002,Google Ads,2024-11-19,2024-11-19 22:07:00,117.2,mobile,TW
ORD-0009445,S00234299,C002,Google Ads,2024-11-19,2024-11-19 20:06:03,87.4,mobile,SG
ORD-0009446,S00234321,C002,Google Ads,2024-11-19,2024-11-19 19:15:04,48.62,tablet,SG
ORD-0009447,S00234395,C002,Google Ads,2024-11-20,2024-11-20 16:09:06,110.4,mobile,AU
ORD-0009448,S00234447,C002,Google Ads,2024-11-20,2024-11-20 09:17:44,114.21,desktop,HK
ORD-0009449,S00234474,C002,Google Ads,2024-11-20,2024-11-20 01:32:17,147.06,desktop,MY
ORD-0009450,S00234512,C002,Google Ads,2024-11-20,2024-11-20 07:12:04,82.41,mobile,SG
ORD-0009451,S00234514,C002,Google Ads,2024-11-21,2024-11-21 00:04:04,77.25,desktop,HK
ORD-0009452,S00234583,C002,Google Ads,2024-11-20,2024-11-20 09:02:28,71.75,desktop,SG
ORD-0009453,S00234612,C002,Google Ads,2024-11-20,2024-11-20 13:06:43,92.99,desktop,HK
ORD-0009454,S00234682,C002,Google Ads,2024-11-20,2024-11-20 10:48:01,99.98,mobile,SG
ORD-0009455,S00234687,C002,Google Ads,2024-11-20,2024-11-20 09:18:07,77.82,desktop,TW
ORD-0009456,S00234735,C002,Google Ads,2024-11-20,2024-11-20 17:06:23,92.81,desktop,HK
ORD-0009457,S00234775,C002,Google Ads,2024-11-20,2024-11-20 18:07:29,101.32,desktop,GB
ORD-0009458,S00234830,C002,Google Ads,2024-11-20,2024-11-20 22:26:48,139.46,desktop,AU
ORD-0009459,S00234833,C002,Google Ads,2024-11-20,2024-11-20 09:17:32,127.84,desktop,MY
ORD-0009460,S00234844,C002,Google Ads,2024-11-20,2024-11-20 06:23:32,63.87,desktop,TW
ORD-0009461,S00234852,C002,Google Ads,2024-11-20,2024-11-20 15:00:18,84.87,desktop,HK
ORD-0009462,S00234854,C002,Google Ads,2024-11-20,2024-11-20 15:50:12,139.4,desktop,HK
ORD-0009463,S00234887,C002,Google Ads,2024-11-20,2024-11-20 00:29:09,85.27,desktop,SG
ORD-0009464,S00234908,C002,Google Ads,2024-11-20,2024-11-20 20:55:35,97.41,mobile,SG
ORD-0009465,S00234944,C002,Google Ads,2024-11-20,2024-11-20 09:39:08,94.53,tablet,US
ORD-0009466,S00234951,C002,Google Ads,2024-11-20,2024-11-20 03:29:39,113.5,desktop,TW
ORD-0009467,S00234994,C002,Google Ads,2024-11-20,2024-11-20 02:17:04,67.7,desktop,US
ORD-0009468,S00235033,C002,Google Ads,2024-11-20,2024-11-20 23:58:48,51.02,desktop,HK
ORD-0009469,S00235098,C002,Google Ads,2024-11-20,2024-11-20 10:26:31,52.74,mobile,HK
ORD-0009470,S00235099,C002,Google Ads,2024-11-20,2024-11-20 15:06:49,77.73,desktop,HK
ORD-0009471,S00235100,C002,Google Ads,2024-11-20,2024-11-20 10:08:23,152.94,mobile,US
ORD-0009472,S00235123,C002,Google Ads,2024-11-20,2024-11-20 15:26:26,44.89,desktop,HK
ORD-0009473,S00235144,C002,Google Ads,2024-11-20,2024-11-20 10:57:34,84.49,desktop,AU
ORD-0009474,S00235177,C002,Google Ads,2024-11-20,2024-11-20 03:11:34,101.55,desktop,HK
ORD-0009475,S00235228,C002,Google Ads,2024-11-20,2024-11-20 13:11:23,69.68,mobile,MY
ORD-0009476,S00235244,C002,Google Ads,2024-11-21,2024-11-21 23:42:11,41.83,tablet,US
ORD-0009477,S00235247,C002,Google Ads,2024-11-21,2024-11-21 14:21:12,117.35,mobile,HK
ORD-0009478,S00235274,C002,Google Ads,2024-11-21,2024-11-21 01:44:12,97.51,tablet,HK
ORD-0009479,S00235319,C002,Google Ads,2024-11-21,2024-11-21 20:29:16,75.6,desktop,SG
ORD-0009480,S00235345,C002,Google Ads,2024-11-21,2024-11-21 06:51:30,110.59,mobile,SG
ORD-0009481,S00235346,C002,Google Ads,2024-11-21,2024-11-21 11:29:02,100.27,desktop,HK
ORD-0009482,S00235379,C002,Google Ads,2024-11-21,2024-11-21 19:16:40,129.68,mobile,HK
ORD-0009483,S00235390,C002,Google Ads,2024-11-21,2024-11-21 19:56:16,90.73,desktop,HK
ORD-0009484,S00235446,C002,Google Ads,2024-11-21,2024-11-21 09:27:11,79.73,desktop,HK
ORD-0009485,S00235504,C002,Google Ads,2024-11-21,2024-11-21 01:09:19,120.86,desktop,US
ORD-0009486,S00235520,C002,Google Ads,2024-11-21,2024-11-21 07:36:46,63.51,desktop,AU
ORD-0009487,S00235559,C002,Google Ads,2024-11-21,2024-11-21 08:57:35,72.02,desktop,TW
ORD-0009488,S00235626,C002,Google Ads,2024-11-21,2024-11-21 17:39:40,35.55,mobile,HK
ORD-0009489,S00235658,C002,Google Ads,2024-11-22,2024-11-22 12:11:08,55.43,mobile,JP
ORD-0009490,S00235751,C002,Google Ads,2024-11-22,2024-11-22 11:11:21,130.56,tablet,SG
ORD-0009491,S00235789,C002,Google Ads,2024-11-22,2024-11-22 14:59:59,148.54,desktop,US
ORD-0009492,S00235905,C002,Google Ads,2024-11-22,2024-11-22 13:20:26,63.04,mobile,SG
ORD-0009493,S00236040,C002,Google Ads,2024-11-22,2024-11-22 04:49:55,108.31,tablet,SG
ORD-0009494,S00236063,C002,Google Ads,2024-11-22,2024-11-22 08:24:32,71.76,mobile,HK
ORD-0009495,S00236093,C002,Google Ads,2024-11-22,2024-11-22 23:25:35,83.07,mobile,GB
ORD-0009496,S00236101,C002,Google Ads,2024-11-22,2024-11-22 12:01:49,111.2,mobile,HK
ORD-0009497,S00236137,C002,Google Ads,2024-11-22,2024-11-22 21:07:39,125.71,tablet,JP
ORD-0009498,S00236149,C002,Google Ads,2024-11-22,2024-11-22 12:16:47,97.12,desktop,TW
ORD-0009499,S00236170,C002,Google Ads,2024-11-22,2024-11-22 02:06:51,57.84,desktop,SG
ORD-0009500,S00236189,C002,Google Ads,2024-11-22,2024-11-22 20:02:38,99.16,desktop,HK
ORD-0009501,S00236197,C002,Google Ads,2024-11-23,2024-11-23 00:13:11,87.56,desktop,HK
ORD-0009502,S00236240,C002,Google Ads,2024-11-22,2024-11-22 20:32:33,84.79,desktop,HK
ORD-0009503,S00236248,C002,Google Ads,2024-11-22,2024-11-22 06:07:07,80.0,mobile,AU
ORD-0009504,S00236272,C002,Google Ads,2024-11-22,2024-11-22 21:32:04,86.66,desktop,US
ORD-0009505,S00236312,C002,Google Ads,2024-11-22,2024-11-22 21:59:43,103.65,desktop,SG
ORD-0009506,S00236444,C002,Google Ads,2024-11-22,2024-11-22 01:21:41,142.62,mobile,HK
ORD-0009507,S00236450,C002,Google Ads,2024-11-22,2024-11-22 02:13:08,50.03,mobile,HK
ORD-0009508,S00236465,C002,Google Ads,2024-11-23,2024-11-23 07:29:09,115.61,desktop,SG
ORD-0009509,S00236489,C002,Google Ads,2024-11-23,2024-11-23 17:22:36,96.87,tablet,MY
ORD-0009510,S00236504,C002,Google Ads,2024-11-23,2024-11-23 01:01:33,106.62,desktop,AU
ORD-0009511,S00236509,C002,Google Ads,2024-11-23,2024-11-23 09:44:11,151.15,desktop,HK
ORD-0009512,S00236515,C002,Google Ads,2024-11-23,2024-11-23 03:40:04,41.92,desktop,TW
ORD-0009513,S00236541,C002,Google Ads,2024-11-23,2024-11-23 11:20:23,156.34,desktop,US
ORD-0009514,S00236547,C002,Google Ads,2024-11-23,2024-11-23 18:10:55,71.62,desktop,HK
ORD-0009515,S00236560,C002,Google Ads,2024-11-23,2024-11-23 16:40:58,60.56,desktop,TW
ORD-0009516,S00236566,C002,Google Ads,2024-11-23,2024-11-23 07:21:34,109.03,mobile,HK
ORD-0009517,S00236609,C002,Google Ads,2024-11-23,2024-11-23 02:05:18,115.88,desktop,HK
ORD-0009518,S00236612,C002,Google Ads,2024-11-23,2024-11-23 15:02:04,56.7,mobile,SG
ORD-0009519,S00236646,C002,Google Ads,2024-11-23,2024-11-23 16:09:56,80.9,mobile,HK
ORD-0009520,S00236675,C002,Google Ads,2024-11-23,2024-11-23 23:51:45,92.78,mobile,TW
ORD-0009521,S00236678,C002,Google Ads,2024-11-23,2024-11-23 20:55:03,67.73,desktop,SG
ORD-0009522,S00236682,C002,Google Ads,2024-11-23,2024-11-23 04:03:49,68.19,desktop,SG
ORD-0009523,S00236711,C002,Google Ads,2024-11-23,2024-11-23 06:36:19,91.79,mobile,SG
ORD-0009524,S00236722,C002,Google Ads,2024-11-23,2024-11-23 23:21:06,83.06,mobile,HK
ORD-0009525,S00236811,C002,Google Ads,2024-11-23,2024-11-23 10:18:18,83.32,desktop,HK
ORD-0009526,S00236812,C002,Google Ads,2024-11-23,2024-11-23 01:59:49,80.21,desktop,HK
ORD-0009527,S00236899,C002,Google Ads,2024-11-23,2024-11-23 10:39:34,92.88,mobile,US
ORD-0009528,S00236931,C002,Google Ads,2024-11-23,2024-11-23 21:47:18,139.91,mobile,HK
ORD-0009529,S00236959,C002,Google Ads,2024-11-24,2024-11-24 08:11:47,64.0,desktop,HK
ORD-0009530,S00236980,C002,Google Ads,2024-11-24,2024-11-24 19:48:46,79.67,mobile,AU
ORD-0009531,S00236986,C002,Google Ads,2024-11-24,2024-11-24 06:40:31,35.06,mobile,HK
ORD-0009532,S00236998,C002,Google Ads,2024-11-24,2024-11-24 11:33:39,106.38,desktop,US
ORD-0009533,S00237017,C002,Google Ads,2024-11-25,2024-11-25 12:49:58,58.6,desktop,HK
ORD-0009534,S00237023,C002,Google Ads,2024-11-25,2024-11-25 07:44:44,98.56,mobile,HK
ORD-0009535,S00237040,C002,Google Ads,2024-11-25,2024-11-25 08:23:39,12.81,mobile,JP
ORD-0009536,S00237047,C002,Google Ads,2024-11-25,2024-11-25 15:28:01,47.57,desktop,HK
ORD-0009537,S00237075,C002,Google Ads,2024-11-25,2024-11-25 19:30:44,165.31,desktop,MY
ORD-0009538,S00237096,C002,Google Ads,2024-11-25,2024-11-25 08:35:10,90.01,mobile,SG
ORD-0009539,S00237117,C002,Google Ads,2024-11-25,2024-11-25 00:52:32,117.33,mobile,US
ORD-0009540,S00237121,C002,Google Ads,2024-11-25,2024-11-25 15:00:15,86.42,tablet,SG
ORD-0009541,S00237134,C002,Google Ads,2024-11-25,2024-11-25 10:02:12,90.5,mobile,JP
ORD-0009542,S00237135,C002,Google Ads,2024-11-25,2024-11-25 08:21:16,75.07,desktop,HK
ORD-0009543,S00237198,C002,Google Ads,2024-11-25,2024-11-25 01:13:20,109.22,desktop,SG
ORD-0009544,S00237212,C002,Google Ads,2024-11-25,2024-11-25 00:58:10,138.71,mobile,HK
ORD-0009545,S00237265,C002,Google Ads,2024-11-25,2024-11-25 00:51:15,93.57,desktop,HK
ORD-0009546,S00237274,C002,Google Ads,2024-11-26,2024-11-26 00:02:31,66.91,desktop,TW
ORD-0009547,S00237275,C002,Google Ads,2024-11-25,2024-11-25 21:54:20,103.03,mobile,HK
ORD-0009548,S00237316,C002,Google Ads,2024-11-26,2024-11-26 04:44:53,68.96,mobile,SG
ORD-0009549,S00237327,C002,Google Ads,2024-11-26,2024-11-26 04:07:32,121.33,mobile,HK
ORD-0009550,S00237331,C002,Google Ads,2024-11-26,2024-11-26 15:58:06,83.33,tablet,HK
ORD-0009551,S00237357,C002,Google Ads,2024-11-26,2024-11-26 00:40:13,87.76,mobile,MY
ORD-0009552,S00237359,C002,Google Ads,2024-11-26,2024-11-26 18:21:57,112.36,mobile,JP
ORD-0009553,S00237375,C002,Google Ads,2024-11-26,2024-11-26 21:53:25,100.38,desktop,MY
ORD-0009554,S00237425,C002,Google Ads,2024-11-26,2024-11-26 20:08:16,129.9,desktop,HK
ORD-0009555,S00237429,C002,Google Ads,2024-11-26,2024-11-26 20:44:42,128.89,tablet,SG
ORD-0009556,S00237452,C002,Google Ads,2024-11-26,2024-11-26 13:08:51,149.63,desktop,HK
ORD-0009557,S00237463,C002,Google Ads,2024-11-26,2024-11-26 12:44:33,119.36,tablet,TW
ORD-0009558,S00237513,C002,Google Ads,2024-11-26,2024-11-26 11:55:23,112.43,mobile,SG
ORD-0009559,S00237548,C002,Google Ads,2024-11-26,2024-11-26 13:59:40,116.36,mobile,JP
ORD-0009560,S00237581,C002,Google Ads,2024-11-26,2024-11-26 03:56:47,74.1,desktop,HK
ORD-0009561,S00237588,C002,Google Ads,2024-11-26,2024-11-26 12:18:57,122.56,mobile,HK
ORD-0009562,S00237623,C002,Google Ads,2024-11-26,2024-11-26 13:05:22,110.53,mobile,JP
ORD-0009563,S00237642,C002,Google Ads,2024-11-26,2024-11-26 06:22:26,123.18,desktop,SG
ORD-0009564,S00237663,C002,Google Ads,2024-11-26,2024-11-26 01:32:35,95.53,mobile,TW
ORD-0009565,S00237666,C002,Google Ads,2024-11-26,2024-11-26 22:53:35,76.65,desktop,TW
ORD-0009566,S00237699,C002,Google Ads,2024-11-26,2024-11-26 18:20:38,121.7,mobile,US
ORD-0009567,S00237717,C002,Google Ads,2024-11-26,2024-11-26 13:32:17,121.64,mobile,HK
ORD-0009568,S00237736,C002,Google Ads,2024-11-26,2024-11-26 08:42:18,93.62,desktop,HK
ORD-0009569,S00237783,C002,Google Ads,2024-11-27,2024-11-27 00:13:01,50.85,desktop,SG
ORD-0009570,S00237793,C002,Google Ads,2024-11-26,2024-11-26 12:28:02,156.47,desktop,JP
ORD-0009571,S00237810,C002,Google Ads,2024-11-26,2024-11-26 10:54:47,57.38,desktop,HK
ORD-0009572,S00237813,C002,Google Ads,2024-11-26,2024-11-26 06:39:22,132.28,desktop,SG
ORD-0009573,S00237816,C002,Google Ads,2024-11-26,2024-11-26 20:24:30,68.26,mobile,US
ORD-0009574,S00237838,C002,Google Ads,2024-11-26,2024-11-26 23:26:50,49.32,mobile,HK
ORD-0009575,S00237840,C002,Google Ads,2024-11-26,2024-11-26 04:25:24,65.17,tablet,US
ORD-0009576,S00237851,C002,Google Ads,2024-11-26,2024-11-26 03:35:07,121.91,mobile,HK
ORD-0009577,S00237912,C002,Google Ads,2024-11-26,2024-11-26 07:43:00,117.43,mobile,HK
ORD-0009578,S00237948,C002,Google Ads,2024-11-26,2024-11-26 23:36:02,129.63,desktop,TW
ORD-0009579,S00238028,C002,Google Ads,2024-11-27,2024-11-27 09:22:20,46.68,mobile,US
ORD-0009580,S00238037,C002,Google Ads,2024-11-27,2024-11-27 07:56:50,119.23,desktop,US
ORD-0009581,S00238056,C002,Google Ads,2024-11-27,2024-11-27 07:37:45,157.66,mobile,HK
ORD-0009582,S00238078,C002,Google Ads,2024-11-27,2024-11-27 00:13:55,97.5,mobile,HK
ORD-0009583,S00238083,C002,Google Ads,2024-11-27,2024-11-27 13:43:22,121.35,desktop,HK
ORD-0009584,S00238099,C002,Google Ads,2024-11-27,2024-11-27 04:23:17,101.28,desktop,HK
ORD-0009585,S00238256,C002,Google Ads,2024-11-27,2024-11-27 01:07:31,36.17,mobile,SG
ORD-0009586,S00238259,C002,Google Ads,2024-11-27,2024-11-27 03:33:22,22.22,mobile,AU
ORD-0009587,S00238285,C002,Google Ads,2024-11-27,2024-11-27 20:20:26,133.11,mobile,HK
ORD-0009588,S00238286,C002,Google Ads,2024-11-27,2024-11-27 16:20:21,88.17,desktop,HK
ORD-0009589,S00238302,C002,Google Ads,2024-11-27,2024-11-27 17:30:43,110.03,mobile,TW
ORD-0009590,S00238303,C002,Google Ads,2024-11-27,2024-11-27 06:55:08,134.23,desktop,TW
ORD-0009591,S00238317,C002,Google Ads,2024-11-27,2024-11-27 16:37:28,66.87,desktop,HK
ORD-0009592,S00238331,C002,Google Ads,2024-11-27,2024-11-27 15:05:22,84.5,desktop,JP
ORD-0009593,S00238338,C002,Google Ads,2024-11-27,2024-11-27 17:01:01,74.61,desktop,HK
ORD-0009594,S00238347,C002,Google Ads,2024-11-27,2024-11-27 17:55:36,58.54,desktop,SG
ORD-0009595,S00238404,C002,Google Ads,2024-11-27,2024-11-27 08:10:21,46.64,mobile,AU
ORD-0009596,S00238423,C002,Google Ads,2024-11-27,2024-11-27 15:19:35,98.66,desktop,HK
ORD-0009597,S00238464,C002,Google Ads,2024-11-27,2024-11-27 02:27:32,140.9,desktop,SG
ORD-0009598,S00238494,C002,Google Ads,2024-11-27,2024-11-27 14:09:00,136.76,desktop,SG
ORD-0009599,S00238507,C002,Google Ads,2024-11-27,2024-11-27 21:50:34,155.36,desktop,HK
ORD-0009600,S00238521,C002,Google Ads,2024-11-27,2024-11-27 17:41:29,112.69,desktop,TW
ORD-0009601,S00238540,C002,Google Ads,2024-11-27,2024-11-27 23:12:27,98.01,mobile,US
ORD-0009602,S00238581,C002,Google Ads,2024-11-27,2024-11-27 03:18:59,131.3,tablet,GB
ORD-0009603,S00238585,C002,Google Ads,2024-11-27,2024-11-27 04:12:16,89.68,mobile,US
ORD-0009604,S00238595,C002,Google Ads,2024-11-27,2024-11-27 18:27:01,75.07,desktop,SG
ORD-0009605,S00238596,C002,Google Ads,2024-11-27,2024-11-27 22:50:44,93.29,mobile,AU
ORD-0009606,S00238619,C002,Google Ads,2024-11-28,2024-11-28 06:39:00,124.12,desktop,SG
ORD-0009607,S00238620,C002,Google Ads,2024-11-28,2024-11-28 21:40:22,113.66,mobile,SG
ORD-0009608,S00238623,C002,Google Ads,2024-11-28,2024-11-28 20:10:53,93.66,desktop,AU
ORD-0009609,S00238662,C002,Google Ads,2024-11-28,2024-11-28 06:57:43,109.63,desktop,TW
ORD-0009610,S00238669,C002,Google Ads,2024-11-28,2024-11-28 22:32:04,92.92,mobile,TW
ORD-0009611,S00238690,C002,Google Ads,2024-11-28,2024-11-28 12:23:19,131.01,mobile,TW
ORD-0009612,S00238699,C002,Google Ads,2024-11-28,2024-11-28 21:40:19,77.62,mobile,GB
ORD-0009613,S00238720,C002,Google Ads,2024-11-28,2024-11-28 07:17:31,63.53,desktop,HK
ORD-0009614,S00238747,C002,Google Ads,2024-11-28,2024-11-28 16:50:15,110.98,tablet,TW
ORD-0009615,S00238756,C002,Google Ads,2024-11-28,2024-11-28 04:48:12,89.25,mobile,TW
ORD-0009616,S00238774,C002,Google Ads,2024-11-28,2024-11-28 19:34:44,132.35,mobile,HK
ORD-0009617,S00238845,C002,Google Ads,2024-11-28,2024-11-28 05:21:07,119.43,mobile,AU
ORD-0009618,S00238871,C002,Google Ads,2024-11-28,2024-11-28 12:41:09,110.19,mobile,TW
ORD-0009619,S00238872,C002,Google Ads,2024-11-28,2024-11-28 06:08:44,149.1,desktop,SG
ORD-0009620,S00238880,C002,Google Ads,2024-11-28,2024-11-28 18:24:20,96.61,tablet,HK
ORD-0009621,S00238885,C002,Google Ads,2024-11-28,2024-11-28 01:24:08,110.48,tablet,SG
ORD-0009622,S00238888,C002,Google Ads,2024-11-28,2024-11-28 12:27:45,68.17,mobile,HK
ORD-0009623,S00238905,C002,Google Ads,2024-11-28,2024-11-28 13:52:13,63.69,desktop,TW
ORD-0009624,S00238936,C002,Google Ads,2024-11-28,2024-11-28 21:10:21,80.54,mobile,SG
ORD-0009625,S00239034,C002,Google Ads,2024-11-28,2024-11-28 15:23:42,67.67,tablet,US
ORD-0009626,S00239053,C002,Google Ads,2024-11-28,2024-11-28 12:15:17,52.13,mobile,TW
ORD-0009627,S00239068,C002,Google Ads,2024-11-28,2024-11-28 01:49:59,141.04,desktop,US
ORD-0009628,S00239073,C002,Google Ads,2024-11-28,2024-11-28 05:09:05,106.85,mobile,HK
ORD-0009629,S00239098,C002,Google Ads,2024-11-28,2024-11-28 22:13:13,91.83,desktop,HK
ORD-0009630,S00239133,C002,Google Ads,2024-11-28,2024-11-28 03:59:02,112.38,desktop,TW
ORD-0009631,S00239166,C002,Google Ads,2024-11-28,2024-11-28 01:43:20,96.86,desktop,SG
ORD-0009632,S00239178,C002,Google Ads,2024-11-28,2024-11-28 19:46:24,91.45,mobile,US
ORD-0009633,S00239224,C002,Google Ads,2024-11-28,2024-11-28 14:51:28,119.9,tablet,US
ORD-0009634,S00239235,C002,Google Ads,2024-11-28,2024-11-28 11:35:06,37.05,desktop,SG
ORD-0009635,S00239236,C002,Google Ads,2024-11-28,2024-11-28 04:16:35,98.48,mobile,TW
ORD-0009636,S00239237,C002,Google Ads,2024-11-28,2024-11-28 07:10:02,118.61,desktop,TW
ORD-0009637,S00239246,C002,Google Ads,2024-11-28,2024-11-28 21:42:05,70.05,desktop,HK
ORD-0009638,S00239290,C002,Google Ads,2024-11-29,2024-11-29 16:16:03,118.84,mobile,TW
ORD-0009639,S00239332,C002,Google Ads,2024-11-29,2024-11-29 12:20:13,117.34,desktop,SG
ORD-0009640,S00239335,C002,Google Ads,2024-11-29,2024-11-29 19:00:53,67.11,desktop,HK
ORD-0009641,S00239352,C002,Google Ads,2024-11-29,2024-11-29 13:17:26,89.04,mobile,TW
ORD-0009642,S00239357,C002,Google Ads,2024-11-29,2024-11-29 08:16:00,100.01,mobile,JP
ORD-0009643,S00239431,C002,Google Ads,2024-11-29,2024-11-29 02:28:39,71.25,mobile,TW
ORD-0009644,S00239437,C002,Google Ads,2024-11-29,2024-11-29 17:44:58,88.98,mobile,AU
ORD-0009645,S00239480,C002,Google Ads,2024-11-30,2024-11-30 04:48:15,87.46,desktop,MY
ORD-0009646,S00239485,C002,Google Ads,2024-11-30,2024-11-30 09:40:39,58.74,mobile,HK
ORD-0009647,S00239486,C002,Google Ads,2024-11-30,2024-11-30 09:36:40,115.83,desktop,US
ORD-0009648,S00239548,C002,Google Ads,2024-11-30,2024-11-30 16:38:26,73.14,desktop,SG
ORD-0009649,S00239554,C002,Google Ads,2024-11-30,2024-11-30 22:07:08,79.7,mobile,GB
ORD-0009650,S00239569,C002,Google Ads,2024-11-30,2024-11-30 17:00:03,73.81,desktop,SG
ORD-0009651,S00239628,C002,Google Ads,2024-11-30,2024-11-30 15:45:10,51.32,mobile,HK
ORD-0009652,S00239639,C002,Google Ads,2024-11-30,2024-11-30 16:42:58,136.85,desktop,TW
ORD-0009653,S00239645,C002,Google Ads,2024-11-30,2024-11-30 01:47:07,83.64,desktop,SG
ORD-0009654,S00239649,C002,Google Ads,2024-11-30,2024-11-30 09:34:03,56.8,mobile,HK
ORD-0009655,S00239677,C002,Google Ads,2024-11-30,2024-11-30 16:04:16,58.07,desktop,GB
ORD-0009656,S00239701,C002,Google Ads,2024-11-30,2024-11-30 06:32:51,69.74,desktop,TW
ORD-0009657,S00239729,C002,Google Ads,2024-11-30,2024-11-30 18:05:32,63.62,desktop,TW
ORD-0009658,S00239835,C002,Google Ads,2024-11-30,2024-11-30 00:53:40,141.4,desktop,HK
ORD-0009659,S00239857,C002,Google Ads,2024-11-30,2024-11-30 10:23:39,115.22,mobile,HK
ORD-0009660,S00239879,C002,Google Ads,2024-11-30,2024-11-30 06:41:11,40.24,mobile,SG
ORD-0009661,S00239899,C002,Google Ads,2024-12-01,2024-12-01 12:11:16,129.19,desktop,HK
ORD-0009662,S00239934,C002,Google Ads,2024-12-01,2024-12-01 19:35:45,121.04,tablet,HK
ORD-0009663,S00239956,C002,Google Ads,2024-12-01,2024-12-01 15:13:31,94.09,desktop,US
ORD-0009664,S00239958,C002,Google Ads,2024-12-01,2024-12-01 05:34:57,150.82,desktop,SG
ORD-0009665,S00239974,C002,Google Ads,2024-12-01,2024-12-01 06:54:23,134.67,mobile,AU
ORD-0009666,S00240001,C002,Google Ads,2024-12-01,2024-12-01 01:14:46,92.42,tablet,SG
ORD-0009667,S00240019,C002,Google Ads,2024-12-01,2024-12-01 17:40:12,57.2,mobile,US
ORD-0009668,S00240020,C002,Google Ads,2024-12-01,2024-12-01 05:02:12,102.28,mobile,SG
ORD-0009669,S00240026,C002,Google Ads,2024-12-01,2024-12-01 07:21:50,123.84,mobile,SG
ORD-0009670,S00240078,C002,Google Ads,2024-12-01,2024-12-01 20:57:58,90.72,mobile,TW
ORD-0009671,S00240103,C002,Google Ads,2024-12-01,2024-12-01 05:46:59,132.31,mobile,SG
ORD-0009672,S00240109,C002,Google Ads,2024-12-01,2024-12-01 01:42:46,117.12,desktop,TW
ORD-0009673,S00240191,C002,Google Ads,2024-12-01,2024-12-01 00:46:15,75.02,desktop,HK
ORD-0009674,S00240202,C002,Google Ads,2024-12-01,2024-12-01 20:58:23,50.38,mobile,AU
ORD-0009675,S00240215,C002,Google Ads,2024-12-01,2024-12-01 06:00:35,119.46,mobile,GB
ORD-0009676,S00240264,C002,Google Ads,2024-12-01,2024-12-01 11:59:23,70.69,desktop,HK
ORD-0009677,S00240265,C002,Google Ads,2024-12-01,2024-12-01 01:09:26,78.79,desktop,SG
ORD-0009678,S00240300,C002,Google Ads,2024-12-01,2024-12-01 08:19:49,168.59,desktop,HK
ORD-0009679,S00240389,C002,Google Ads,2024-12-02,2024-12-02 15:41:19,74.67,desktop,SG
ORD-0009680,S00240418,C002,Google Ads,2024-12-02,2024-12-02 16:45:40,156.43,desktop,TW
ORD-0009681,S00240462,C002,Google Ads,2024-12-02,2024-12-02 04:33:44,72.34,mobile,TW
ORD-0009682,S00240486,C002,Google Ads,2024-12-02,2024-12-02 11:40:00,103.26,mobile,SG
ORD-0009683,S00240487,C002,Google Ads,2024-12-02,2024-12-02 13:08:54,115.08,mobile,SG
ORD-0009684,S00240488,C002,Google Ads,2024-12-02,2024-12-02 16:33:19,97.96,desktop,SG
ORD-0009685,S00240491,C002,Google Ads,2024-12-02,2024-12-02 05:03:13,115.76,desktop,US
ORD-0009686,S00240500,C002,Google Ads,2024-12-02,2024-12-02 08:41:16,137.26,desktop,TW
ORD-0009687,S00240525,C002,Google Ads,2024-12-02,2024-12-02 22:20:38,101.13,mobile,TW
ORD-0009688,S00240530,C002,Google Ads,2024-12-02,2024-12-02 17:10:28,65.17,mobile,US
ORD-0009689,S00240538,C002,Google Ads,2024-12-02,2024-12-02 21:45:48,83.51,desktop,TW
ORD-0009690,S00240576,C002,Google Ads,2024-12-02,2024-12-02 21:16:02,148.98,desktop,AU
ORD-0009691,S00240618,C002,Google Ads,2024-12-02,2024-12-02 22:39:12,99.89,tablet,HK
ORD-0009692,S00240631,C002,Google Ads,2024-12-02,2024-12-02 00:19:58,111.11,desktop,HK
ORD-0009693,S00240650,C002,Google Ads,2024-12-02,2024-12-02 10:22:16,47.85,desktop,SG
ORD-0009694,S00240676,C002,Google Ads,2024-12-02,2024-12-02 11:42:20,72.44,desktop,TW
ORD-0009695,S00240686,C002,Google Ads,2024-12-02,2024-12-02 05:37:50,139.75,mobile,AU
ORD-0009696,S00240774,C002,Google Ads,2024-12-03,2024-12-03 11:33:18,94.14,desktop,HK
ORD-0009697,S00240779,C002,Google Ads,2024-12-03,2024-12-03 02:03:23,114.37,mobile,JP
ORD-0009698,S00240794,C002,Google Ads,2024-12-03,2024-12-03 10:06:08,64.12,desktop,HK
ORD-0009699,S00240815,C002,Google Ads,2024-12-03,2024-12-03 23:05:50,70.99,mobile,AU
ORD-0009700,S00240832,C002,Google Ads,2024-12-03,2024-12-03 03:51:26,100.69,desktop,TW
ORD-0009701,S00240846,C002,Google Ads,2024-12-03,2024-12-03 16:23:16,107.02,mobile,HK
